paper_id,page_num,source_type,source_location,source_snippet,alloy_name,composition_of_alloy,density_raw,density_value,density_unit,burn_factor_raw,burn_factor_value,extinction_pressure_raw,extinction_pressure_value,flammability_index_raw,flammability_index_value,tensile_strength_raw,tensile_strength_value,tensile_strength_type,tensile_temperature_condition,tensile_temperature_C,tensile_unit,tensile_strength_with_temp,elongation_raw,elongation_percent,elongation_temperature_condition,elongation_temperature_C,elongation_unit,elongation_with_temp,thermal_conductivity_raw,thermal_conductivity_value,thermal_conductivity_temperature_condition,thermal_conductivity_temperature_C,thermal_conductivity_unit,thermal_conductivity_with_temp,thermal_expansion_raw,thermal_expansion_value,thermal_expansion_temperature_condition,thermal_expansion_temperature_C,thermal_expansion_unit,thermal_expansion_with_temp,manufacturing_process,table_idx,row_idx,source_csv
ECSS-E-HB-32-20_Part5A,320,text,page_text,measured by SEP (France) Temperature (°C) Property RT 1000 1200 1400 1600 2000 Thermal conductivity (Wm-1 °C-1): Parallel to fibres 25 18 18 - - - Perpendicular 6 5 5 - - - Thermal diff,,,,,,,,,,,,,,,,,,,,,,,,,Thermal conductivity (Wm-1,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,320,text,page_text,sivity (10-6m2s-1): Parallel 12 4.5 - 3.5 - - Perpendicular 4.5 2.2 2.2 2.2 - - CTE (10-6°C-1) 5 - - - - - Bending strength (MPa) 300 350 390 200 150 50 Key: Material:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTE (10,10.0,,,,10,,,,
ECSS-E-HB-32-20_Part5A,323,text,page_text,"by SiC (VLS grade) 3 4 sintering aid. USA. Ref. [52-45] 50% to 10.5 MPa m-1/2. SiC (Silar SC-9, Si N with Y O & Al O GTE Laboratories, USA. Hot pressed @ 1800°C. For 30 vol.% whiskers, fracture toughness increased by 3 4 2 3 2 3 ARCO) sintering aids. Ref. [52-46] 40% to 6.4 MPa m-1/2 & flexural strength by 25% to",SiC,or 30 vol.%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,323,text,page_text,"oughness, SiC Al O (WG300) 2 3 Ref. [52-53] K 1C values increase by 70 to 150%. SiC (Silar SC-9, Mullite General Electric Co., USA. Up to 40 wt.% whiskers. Hot pressed @ 1700°C. Flexural strength: 386 MPa; SCW-1) (3Al 2 O 3 :2SiO 2 ) Ref. [52-54] Fracture Toughness 3.52 MPa m-1/2. Failure st",SiC,to 40 wt.%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,328,text,page_text,":  In‐plane (fibre‐axis) composite thermal expansion is affected by the:  –ve CTE C/C:  (‐35°C) = ‐0.7 x10‐6 K‐1 ;  (+50°C) = ‐0.5 x10‐6 K‐1.  larger, +ve CTE of the SiC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTE C/C:  (‐35,35.0,,35.0,,35 @ 35 °C,,,,
ECSS-E-HB-32-20_Part5A,328,text,page_text,"CTE C/C:  (‐35°C) = ‐0.7 x10‐6 K‐1 ;  (+50°C) = ‐0.5 x10‐6 K‐1.  larger, +ve CTE of the SiC matrix: CTE SiC:  = <4 x10‐6 K‐1 .  Varying the phase content of the composite, by adjusting the SiC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTE of the SiC matrix: CTE SiC:  = <4,4.0,,,,4,,,,
ECSS-E-HB-32-20_Part5A,339,text,page_text,"significant strength and stiffness coupled with good fracture toughness and low density (~2000kg/m3). For potential space use, there is the added benefit of dimensional stability",,,density (~2000kg/m3,2000.0,kg/m3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,339,text,page_text,"ems have undergone modest development. Whilst these have been shown to be unaffected by exposure to temperatures up to 1000°C, the overall levels of toughness and strength were lower than for carbon and",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cted by exposure to temperatures up to 1000,1000.0,,,,1000,,,,
ECSS-E-HB-32-20_Part5A,346,text,page_text,"sponse, such as 90° ply strain to failure. For 0/90° constructions, the 90° ply strain to failure is low at around 0.05%; a consideration for designing components with these materials. Therefore fabri",,,,,,,,,,,,,,,,,,,strain to failure is low at around 0.05%,0.05,,,%,0.05 %,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,367,text,page_text,ies C‐C Composite Type Properties at RT 3‐D 2‐D C‐C with SiC Coat 1750 - 1820 - Density (kg/m3) 1700 - 1800 1950 1950 Tensile Strength (GPa) 200 - 260 127 - 172 100 - 140 Tensi,,,Density (kg/m3),3.0,kg/m3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,367,text,page_text,T 3‐D 2‐D C‐C with SiC Coat 1750 - 1820 - Density (kg/m3) 1700 - 1800 1950 1950 Tensile Strength (GPa) 200 - 260 127 - 172 100 - 140 Tensile Modulus (GPa) 90 - 100 68 - 101 63 - 67 Compr,,,,,,,,,,,,Tensile Strength (GPa) 200,200.0,UTS,,,GPa,200 GPa,,,,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,374,text,page_text,features of the C‐C technology includes:  Very high thermo‐elastic stability: CTE of 1.10‐7/°C for a quasi‐isotropic lay‐up configuration.  Low density with good mechan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTE of 1.10,1.1,,,,1.1,,,,
ECSS-E-HB-32-20_Part5A,375,text,page_text,able 54.6‐1 – Carbon‐carbon composites: Basic properties Property Typical value Density (kg/m3) 1600 CTE( 10-6 /K) 0.1 Tensile strength (MPa) > 160 Short beam shear strength,,,Density (kg/m3),3.0,kg/m3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,375,text,page_text,asic properties Property Typical value Density (kg/m3) 1600 CTE( 10-6 /K) 0.1 Tensile strength (MPa) > 160 Short beam shear strength (MPa) > 12 Tensile modulus (GPa) > 60 In the addition,,,,,,,,,,,,Tensile strength (MPa) > 160,160.0,UTS,,,MPa,160 MPa,,,,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,375,text,page_text,carbon composites: Basic properties Property Typical value Density (kg/m3) 1600 CTE( 10-6 /K) 0.1 Tensile strength (MPa) > 160 Short beam shear strength (MPa) > 12 Te,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTE( 10,10.0,,,,10,,,,
ECSS-E-HB-32-20_Part5A,390,text,page_text,"e can limit application. Key: † Based on cost‐to‐weight. However, variations in density are enormous from 1740 kg/m3 (Magnesium) to 9500 kg/m3 (Superalloys). ‡ Ranking to reflect:‐ ∙ Technical dif",,,density are enormous from 1740 kg/m3,1740.0,kg/m3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,392,text,page_text,"lastics (CFRP)  Anisotropic.  Essentially elastic materials to failure.  Low strain to failure (<2%), other than for damage tolerant ±45° configurations.  For laminates:  Tensil",,,,,,,,,,,,,,,,,,,strain to failure (<2%,2.0,,,%,2 %,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,392,text,page_text,"to establish due to small elastic region, but higher than unreinforced metal.  Elongation to failure usually in 2% to 8% range.  Small particles (1μm to 3μm) preferable to larger particles (abo",,,,,,,,,,,,,,,,,,,Elongation to failure usually in 2%,2.0,,,%,2 %,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,393,text,page_text,"gh modulus and thermal stability.  Good strengths (best in compression).  Low strain to failure, <1%.  Very defect sensitive, prone to catastrophic failure. 56.2.3.7 Ceramic matri",,,,,,,,,,,,,,,,,,,"strain to failure, <1%",1.0,,,%,1 %,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,394,text,page_text,"nisotropic.  Similar characteristics to CMCs, but lower modulus and tougher.  Tensile strength gradually increases in temperature range 1000°C to 2000°C, which is a rare feature of any material. 56.3 Stress-strain respon",,,,,,,,,,,,Tensile strength gradually increases in temperature range 1000,1000.0,UTS,,,,1000,,,,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,397,text,page_text,"however, shown that mass‐efficient structures can be produced in low strain to failure (1% to 1.5%) composites. 56.3.1.3 High temperatures For higher‐temperature applications, inc",failure,to 1.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,398,text,page_text,"tical size. 56.4.4.2 Effect of matrix By incorporating high modulus fibres with strain to failures of 1% to 1.5%, this level of strain capacity is then conferred to the composite, even",,,,,,,,,,,,,,,,,,,strain to failures of 1%,1.0,,,%,1 %,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,413,text,page_text,"s brittleness, low strain to failure, higher stiffness and modest strength characteristics, [See: Table 58.2.1]. In practice, joints between radically dissimilar materials require consider",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"cteristics, [See: Table 58.2",58.2,,,,58.2,,,,
ECSS-E-HB-32-20_Part5A,425,text,page_text,"e) HP bonding 1200°C, 60MPa Comparison of techniques. LP brazing W-6Co alloy AI O (2% TiC) Nb plus Ni-based filler 2 3 LP brazing 1255°C, 0.2-0.6MPa preferred, Ref. [60-8",O,2% TiC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECSS-E-HB-32-20_Part5A,430,text,page_text,"ommunications, Vol 69 Oct 1986, p C‐235 to C‐236 [60‐20] C. Peytour et al ʹCharacterisation of Ceramic/TA6V Titanium Alloy Brazed Jointsʹ J. Mater. Res., Vol 5, No.1, Jan 1990, p127‐135",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cterisation of Ceramic/TA6,6.0,,,,6,,,,
NASA_TM_20230006075-2,8,text,page_text,LIST OF FIGURES (Continued) 20. The predicted homogenization kinetic curves for LP-DED NASA HR-1 to reach the residual segregation index (δ) of 0.1. The homogenization time dec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cted homogenization kinetic curves for LP-DED NASA HR-1,,,,,,,,,
NASA_TM_20230006075-2,9,text,page_text,(σ ) and compressive stress max (σ ) with number of cycles (N) at (a) 1% total strain (.05% strain min amplitude) and (b) 2% total strain (1.0% strain amplitude). The LCF samples were heat trea,strain,".05% strain
min
amplitude",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,9,text,page_text,cycles (N) at (a) 1% total strain (.05% strain min amplitude) and (b) 2% total strain (1.0% strain amplitude). The LCF samples were heat treated with two different aging cycles ............,strain,1.0% strain amplitude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,11,text,page_text,(σ ) and compressive stress (σ ) with max min number of cycles (N) at 2% total strain (1% strain amplitude) in high pressure gaseous hydrogen envirnoment. The LCF specimens were heat trea,strain,1% strain amplitude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,11,text,page_text,"..........................................................7 5 51. Compairson of thermal conductivity for LP-DED NASA HR-1 (inital composition), the wrought alloy, and the known literature date for DED",,,,,,,,,,,,,,,,,,,,,,,,,thermal conductivity for LP-DED NASA HR-1,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,11,text,page_text,"rogen on LCF life of LP-DED and wrought NASA HR-1. Aging for NASA HR-1 was conducted at 1325 °F/16h. LP-DED NASA HR-1 was aged with two different cycles, 1-step aging at 13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cted at 1325,1325.0,,,,1325,,,,
NASA_TM_20230006075-2,13,text,page_text,"... 41 9. Room temperature LCF tests restuls for LP-DED NASA HR-1. LCF was conducted at ambient air at total strain range of 1% and 2%, and R= −1. ...........................................................",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cted at ambient air at total strain range of 1,1.0,RT,,,1 @ RT,,,,
NASA_TM_20230006075-2,19,text,page_text,"ngth, ductility, low cycle fatigue (LCF), and thermophysical properties such as thermal conductivity.2–3 The regeneratively-cooled, or channel-cooled nozzle, is a key component in va",,,,,,,,,,,,,,,,,,,,,,,,,thermal conductivity.2,0.2,,,,0.2,,,,,,,,,,
NASA_TM_20230006075-2,19,text,page_text,TECHNICAL MEMORANDUM DEVELOPMENT OF DIRECTED ENERGY DEPOSITED NASA HR-1 TO OPTIMIZE PROPERTIES FOR LIQUID ROCKET ENGINE APPLICATIONS 1. INTRODUCTION Me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTED ENERGY DEPOSITED NASA HR-1,,,,,,,,,
NASA_TM_20230006075-2,21,text,page_text,"lection, including mechanical strength, ductility, low cycle fatigue (LCF), and thermal conductivity.3 These five material properties are all interrelated and must be taken into cons",,,,,,,,,,,,,,,,,,,,,,,,,thermal conductivity.3,0.3,,,,0.3,,,,,,,,,,
NASA_TM_20230006075-2,25,text,page_text,to complete the heat treatment process. 2.4 Metallography and SEM analysis Selected LP-DED NASA HR-1 specimens were metallurgically characterized after heat treatment and mechanica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cted LP-DED NASA HR-1,,,,,,,,,
NASA_TM_20230006075-2,25,text,page_text,ocument the micro- structure for the entire sample. Elemental analysis was conducted using EDS line scans at 15 kV and 0.5 µm between spectra. Investigation of titanium segregation was carrie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cted using EDS line scans at 15,15.0,,,,15,,,,
NASA_TM_20230006075-2,25,text,page_text,"room temperature, and 1200 °F. Elevated temperature ten- sile testing was conducted using a Mayes elevated temperature extensometer (Model: R3/8 Block 2) on a Instron load frame equipped with a 250 kN load cell according t",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cted using a Mayes elevated temperature extensometer (Model: R3,3.0,High,,,3 @ High,,,,
NASA_TM_20230006075-2,25,text,page_text,perature Tension Tests of Metallic Materials. Room temperature testing was conducted using an Instron 5582 load frame equipped with a 100 kN load cell and a Instron model 2620 extensomet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cted using an Instron 5582,5582.0,,,,5582,,,,
NASA_TM_20230006075-2,26,text,page_text,olled mode at a frequency of 30 cycles per minute (0.5 hz) and two total strain amplitudes (1.0% and 2.0%). LCF tests were also conducted in 5 ksi gaseous hydrogen environment at ambient,amplitudes,nd 2.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,26,text,page_text,sed tension-compression (R = –1) type low cycle fatigue (LCF) tests were con- ducted in air at ambient temperature in a strain controlled mode at a frequency of 30 cycles per minute (0.5 hz) and two total strain amplitudes (1.0% and 2.0%). LCF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cted in air at ambient temperature in a strain controlled mode at a frequency of 30,30.0,RT,,,30 @ RT,,,,
NASA_TM_20230006075-2,26,text,page_text,LP-DED NASA HR-1. The LCF tests in 5 ksi gaseous hydrogen environment were conducted at R = –1 and a total strain amplitude of 2%. Geometry of the fatigue specimen for LCF te,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cted at R = –1,1.0,,,,1,,,,
NASA_TM_20230006075-2,30,text,page_text,"-built LP-DED JBK-75 are shown in Figure 8. The melting and solidification characteristics of LP-DED JBK-75 are similar to that of the as-built LP-DED NASA HR-1. On heating, the as-built",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cteristics of LP-DED JBK-75,,,,,,,,,
NASA_TM_20230006075-2,33,text,page_text,"e not taken into consideration, the DTA results suggest LP-DED NASA HR-1 is expected to have superior weldability to that of LP-DED JBK-75. NASA HR-1 has shown very good printability when fabricating components using L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cted to have superior weldability to that of LP-DED JBK-75,,,,,,,,,
NASA_TM_20230006075-2,39,text,page_text,"including tensile strength, ductility, low cycle fatigue (LCF) resistance, and thermal conductivity.3 The importance of the key properties is shown below: (1) Mechanical Strength –",,,,,,,,,,,,,,,,,,,,,,,,,thermal conductivity.3,0.3,,,,0.3,,,,,,,,,,
NASA_TM_20230006075-2,41,text,page_text,Mechanical Strength (10–15% Reduction) Mechanical Strength LCF HEE LCF HEE Resistance Resistance Thermal Ductility The,Strength,10–15% Reduction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,48,text,page_text,2050 2000 0 5 10 15 20 25 30 35 Homogenization Time (Hour) Figure 20. The predicted homogenization kinetic curves for LP-DED NASA HR-1 to reach the residual segregation index (δ) of 0.1. The homogenization time dec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cted homogenization kinetic curves for LP-DED NASA HR-1,,,,,,,,,
NASA_TM_20230006075-2,52,text,page_text,"ase decreases with a reduction in aging temperature. Therefore, 1275 °F was selected as the 1st step aging temperature. 34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cted as the 1,1.0,,,,1,,,,
NASA_TM_20230006075-2,54,text,page_text,"-1. The 1070W – 0.6” diameter round bar samples have an average yield strength, ultimate tensile strength, and fracture elongation of 87.02 – 109.60 ksi, 162.40 – 171.61 ksi, and 32.23 – 38.97%. The 350W – 0.047” thick",,,,,,,,,,,,"ultimate tensile strength, and fracture elongation of 87.02",87.02,UTS,,,,87.02,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,54,text,page_text,"8.97%. The 350W – 0.047” thick samples have an average yield strength, ultimate tensile strength, and fracture elongation in the range of 73.57 – 89.58 ksi, 142.37 – 147.61 ksi, and 25.32 – 30.97%. The 0.047” thick single-p",,,,,,,,,,,,"tensile strength, and fracture elongation in the range of 73.57",73.57,UTS,,,,73.57,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,54,text,page_text,"g treatments, 1275 °F/16h + 1200 °F/16h and 1275 °F/16h + 1150 °F/16h, were selected for further evaluation through tensile testing.44 The most promising 2-step aging treatment would be chosen after performing an i",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cted for further evaluation through tensile testing.44,0.44,RT,,,0.44 @ RT,,,,
NASA_TM_20230006075-2,54,text,page_text,"eposition parameters that could be used to produce parts. All samples were subjected to stress relief at 1800 °F/1.5h, homogeniza- tion treatment at 2125 °F/3h, and solution anneal at 1800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cted to stress relief at 1800,1800.0,,,,1800,,,,
NASA_TM_20230006075-2,54,text,page_text,"anneal at 1800 °F/1h, prior to aging treatment. Four aging treatments were selected for tensile property evaluation as shown in Table 7. The standard aging treatment for wrought NASA HR-1, 1325 °F/16h, was included",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cted for tensile property evaluation as shown in Table 7,7.0,RT,,,7 @ RT,,,,
NASA_TM_20230006075-2,56,text,page_text,"herefore, A4 (1275 °F/16h + 1150 °F/16h) is the most promising and has been selected as the new aging treatment for LP-DED NASA HR-1. The evolution of post-processing heat treatment for LP-DED NASA HR-1 from the",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cted as the new aging treatment for LP-DED NASA HR-1,,,,,,,,,
NASA_TM_20230006075-2,58,text,page_text,ase gradually as the test temperature increases up to 1200 °F. Tensile fracture elongation is very high around 45 – 49% at 40,,,,,,,,,,,,,,,,,,,elongation is very high around 45 – 49%,49.0,,,%,49 %,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,62,text,page_text,"As shown in Figure 28, grains that are more elongated and have higher slip line density can be observed in –320 °F samples. Ductility improvement at cryogenic temperature results from more homo",,,density can be observed in –320 °,320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,64,text,page_text,ing γ′ precipitate in NASA HR-1. The volume fraction of γ′ pre- cipitate is expected to be significantly reduced in LP-DED NASA HR-1 as the Ti content is reduced from 2.8% (in the wrought alloy) to 2.5% (in the L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cted to be significantly reduced in LP-DED NASA HR-1,,,,,,,,,
NASA_TM_20230006075-2,68,text,page_text,) and compressive stress (σ ) with number max min of cycles (N) at (a) 1% total strain (05% strain amplitude) and (b) 2% total strain (1.0% strain amplitude). The LCF samples were heat trea,strain,05% strain amplitude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,68,text,page_text,in of cycles (N) at (a) 1% total strain (05% strain amplitude) and (b) 2% total strain (1.0% strain amplitude). The LCF samples were heat treated with two different aging cycles. 50 )isk( ss,strain,1.0% strain amplitude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,75,text,page_text,"environment embrittlement (HEE) for LP-DED NASA HR-1, tensile testing was conducted in a 5 ksi high pressure gaseous hydrogen environment at ambient temperature. HEE is c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cted in a 5,5.0,,,,5,,,,
NASA_TM_20230006075-2,76,text,page_text,"en is comparable to that in helium. Ductility, as represented by total fracture elongation, was reduced from 34.50% to 28.75% in 1-step aged condition, and from 41.73% – 33.1% in 2-step aged cond",,,,,,,,,,,,,,,,,,,"elongation, was reduced from 34.50%",34.5,,1.3888888888888888,%,34.5 % @ 1.38889 °C,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,76,text,page_text,"gh pressure helium and hydrogen environments are also given in Table 11. As expected, the 2-step aged material exhibits lower strength but higher tensile ductility than th",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"cted, the 2",2.0,,,,2,,,,
NASA_TM_20230006075-2,82,text,page_text,"ately 7.35 – 8.83 µm. Therefore, the fraction of deforming material that is affected by hydrogen is considerably larger at 0.0001 in/ in/min than at 0.005 in/in/min strain rate as the exposure time to high pre",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cted by hydrogen is considerably larger at 0.0001,0.0001,,,,0.0001,,,,
NASA_TM_20230006075-2,83,text,page_text,1 in hydrogen can be attrib- uted to (1) clean grain boundary that has very low density of detrimental η phase and (2) excep- tional high ductility and strain hardening exponent that increase its abi,,,density of detrimental η phase and (2),2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,89,text,page_text,(σ ) and compressive stress (σ ) with number of max min cycles (N) at 2% total strain (1% strain amplitude) in high pressure gaseous hydrogen environment. The LCF specimens were heat trea,strain,1% strain amplitude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,90,text,page_text,"ropagation ranges from 10 – 20 µm. Fatigue stria- tion mark is the typical characteristic of crack propagation in a very ductile material.44 Therefore, the presence of distinct fatigue striations indicates LP-DED NASA HR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cteristic of crack propagation in a very ductile material.44,0.44,,,,0.44,,,,
NASA_TM_20230006075-2,93,text,page_text,"LCF life of LP-DED and wrought NASA HR-1. Aging for wrought NASA HR-1 was conducted at 1325 °F/16h. LP-DED NASA HR-1 was aged with two different cycles, 1-step aging at 13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cted at 1325,1325.0,,,,1325,,,,
NASA_TM_20230006075-2,94,text,page_text,lower cyclic hardening capability than the LP- DED alloy. Dislocation slip character can play an important role in the HEE susceptibility.60 Microstructure that can homogenization plastic strain and avoid strain concentr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cter can play an important role in the HEE susceptibility.60,0.6,RT,,,0.6 @ RT,,,,
NASA_TM_20230006075-2,94,text,page_text,plications in high pressure hydrogen environment should have the following characteristics: (1) higher ductility and lower strength to accommodate plastic strains at critical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cteristics: (1,1.0,,,,1,,,,
NASA_TM_20230006075-2,95,text,page_text,"in mm2/s, C is the spe- p cific heat capacity, typically in J/gK, and ρ is the density, typically in g/cm3. The nominal chemical composition and aging cycle for LP-DED NASA HR-1 (initial c",,,"density, typically in g/cm3.",3.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,95,text,page_text,"ompute thermal conductivity by the following Equation: λ α ρ (8) where λ is the thermal conductivity, α is the thermal diffusivity, typically in mm2/s, C is the spe- p cific heat capacity, typically in J/gK, and ρ is the density",,,,,,,,,,,,,,,,,,,,,,,,,"thermal conductivity, α is the thermal diffusivity, typically in mm2",2.0,,,,2,,,,,,,,,,
NASA_TM_20230006075-2,96,text,page_text,ulation) as a function of temperature. LP-DED NASA HR–1 (initial formulation) – Density: 8.025 g/cm3 Temperature Thermal Diffusivity Specific Heat Thermal Conductivity (°C) (mm2/se,,,Density: 8.025 g/cm3,8.025,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,96,text,page_text,The density at different temperature was calculated using linear coefficient of thermal expansion of 9.2 × 10–6/ °K over a temperature range of 20 °C to 880 °C. The thermo- physical pr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thermal expansion of 9.2,9.2,,,,9.2,,,,
NASA_TM_20230006075-2,96,text,page_text,to 990 °C. The push-rod dilatometer method was used to determine coefficient of thermal expansion (CTE) over a temperature range of liquid nitrogen (–196 °C) to 650 °C. The thermo-physical properties of wrought NASA HR-1 are presente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thermal expansion (CTE) over a temperature range of liquid nitrogen (–196,196.0,,,,196,,,,
NASA_TM_20230006075-2,97,text,page_text,fic heat of wrought NASA HR-1 as a function of temperature. Wrought NASA HR–1 – Density: 8.07 g/cm3 Temperature Thermal Diffusivity Specific Heat Thermal Conductivity (°C) (mm2/se,,,Density: 8.07 g/cm3,8.07,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,text,page_text,ulation) as a function of temperature.65 LP-DED NASA HR–1 (final formulation) – Density: 8.09 g/cm3 Temperature Thermal Diffusivity Specific Hea Thermal Conductivity (°C) (mm2/sec,,,Density: 8.09 g/cm3,8.09,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,98,text,page_text,"Figure 51 shows the comparison of thermal conductivity for LP-DED NASA HR-1 (initial composition), the wrought alloy, and the LP-DED NASA HR-1 final compos",,,,,,,,,,,,,,,,,,,,,,,,,thermal conductivity for LP-DED NASA HR-1,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,98,text,page_text,"and the LP-DED NASA HR-1 final composition.65 It can be seen that the measured thermal conductivity (λ) values of LP-DED NASA HR-1 (initial formulation) agree well with the data of the wrought alloy. However, t",,,,,,,,,,,,,,,,,,,,,,,,,thermal conductivity (λ) values of LP-DED NASA HR-1,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,98,text,page_text,"l) 0 –200 0 200 400 600 800 1000 1200 Temperature (°C) Figure 51. Comparison of thermal conductivity for LP-DED NASA HR-1 (initial composition), the wrought alloy, and the known literature data for LP-",,,,,,,,,,,,,,,,,,,,,,,,,thermal conductivity for LP-DED NASA HR-1,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,102,text,page_text,Thermal conductivity determined at MSFC for LP-DED NASA HR-1 (initial composi- tion) is in line with that of the wrought alloy but lower tha,,,,,,,,,,,,,,,,,,,,,,,,,Thermal conductivity determined at MSFC for LP-DED NASA HR-1,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,102,text,page_text,"t alloying elements decrease the thermal conductiv- ity of superalloys, and the thermal conductivity of superalloys is only 10 to 30% that of pure iron, or pure nickel due to the effect of extensive alloyin",,,,,,,,,,,,,,,,,,,,,,,,,thermal conductivity of superalloys is only 10,10.0,,,,10,,,,,,,,,,
