paper_id,page_num,table_idx,row_idx,source_csv,alloy_name,composition_of_alloy,density_raw,density_value,density_unit,burn_factor_raw,burn_factor_value,extinction_pressure_raw,extinction_pressure_value,flammability_index_raw,flammability_index_value,tensile_strength_raw,tensile_strength_value,tensile_strength_type,tensile_temperature_label,tensile_temperature_C,tensile_unit,tensile_strength_with_temp,elongation_raw,elongation_value,elongation_temperature_label,elongation_temperature_C,elongation_unit,elongation_with_temp,thermal_conductivity_raw,thermal_conductivity_value,thermal_conductivity_temperature_label,thermal_conductivity_temperature_C,thermal_conductivity_unit,thermal_conductivity_with_temp,thermal_expansion_raw,thermal_expansion_value,thermal_expansion_temperature_label,thermal_expansion_temperature_C,thermal_expansion_unit,thermal_expansion_with_temp,manufacturing_process
NASA_TM_20230006075-2,96,1,1,Dataset\tables\NASA_TM_20230006075-2_p96_t1.csv,,,"Temperature
(°C)",,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,96,1,2,Dataset\tables\NASA_TM_20230006075-2_p96_t1.csv,,,51,51.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,96,1,3,Dataset\tables\NASA_TM_20230006075-2_p96_t1.csv,,,123,123.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,96,1,4,Dataset\tables\NASA_TM_20230006075-2_p96_t1.csv,,,181,181.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,96,1,5,Dataset\tables\NASA_TM_20230006075-2_p96_t1.csv,,,276,276.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,96,1,6,Dataset\tables\NASA_TM_20230006075-2_p96_t1.csv,,,338,338.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,96,1,7,Dataset\tables\NASA_TM_20230006075-2_p96_t1.csv,,,412,412.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,96,1,8,Dataset\tables\NASA_TM_20230006075-2_p96_t1.csv,,,487,487.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,96,1,9,Dataset\tables\NASA_TM_20230006075-2_p96_t1.csv,,,566,566.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,96,1,10,Dataset\tables\NASA_TM_20230006075-2_p96_t1.csv,,,646,646.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,96,1,11,Dataset\tables\NASA_TM_20230006075-2_p96_t1.csv,,,724,724.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,96,1,12,Dataset\tables\NASA_TM_20230006075-2_p96_t1.csv,,,804,804.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,96,1,13,Dataset\tables\NASA_TM_20230006075-2_p96_t1.csv,,,879,879.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,96,54,1,Dataset\tables\NASA_TM_20230006075-2_p96_t54_camelot.csv,,,"Temperature 
(°C)",,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,96,54,2,Dataset\tables\NASA_TM_20230006075-2_p96_t54_camelot.csv,,,51,51.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,96,54,3,Dataset\tables\NASA_TM_20230006075-2_p96_t54_camelot.csv,,,123,123.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,96,54,4,Dataset\tables\NASA_TM_20230006075-2_p96_t54_camelot.csv,,,181,181.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,96,54,5,Dataset\tables\NASA_TM_20230006075-2_p96_t54_camelot.csv,,,276,276.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,96,54,6,Dataset\tables\NASA_TM_20230006075-2_p96_t54_camelot.csv,,,338,338.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,96,54,7,Dataset\tables\NASA_TM_20230006075-2_p96_t54_camelot.csv,,,412,412.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,96,54,8,Dataset\tables\NASA_TM_20230006075-2_p96_t54_camelot.csv,,,487,487.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,96,54,9,Dataset\tables\NASA_TM_20230006075-2_p96_t54_camelot.csv,,,566,566.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,96,54,10,Dataset\tables\NASA_TM_20230006075-2_p96_t54_camelot.csv,,,646,646.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,96,54,11,Dataset\tables\NASA_TM_20230006075-2_p96_t54_camelot.csv,,,724,724.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,96,54,12,Dataset\tables\NASA_TM_20230006075-2_p96_t54_camelot.csv,,,804,804.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,96,54,13,Dataset\tables\NASA_TM_20230006075-2_p96_t54_camelot.csv,,,879,879.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,1,1,Dataset\tables\NASA_TM_20230006075-2_p97_t1.csv,,,"Temperature
(°C)",,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,1,2,Dataset\tables\NASA_TM_20230006075-2_p97_t1.csv,,,–180,180.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,1,3,Dataset\tables\NASA_TM_20230006075-2_p97_t1.csv,,,–150,150.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,1,4,Dataset\tables\NASA_TM_20230006075-2_p97_t1.csv,,,–100,100.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,1,5,Dataset\tables\NASA_TM_20230006075-2_p97_t1.csv,,,–50,50.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,1,6,Dataset\tables\NASA_TM_20230006075-2_p97_t1.csv,,,0,0.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,1,7,Dataset\tables\NASA_TM_20230006075-2_p97_t1.csv,,,23,23.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,1,8,Dataset\tables\NASA_TM_20230006075-2_p97_t1.csv,,,50,50.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,1,9,Dataset\tables\NASA_TM_20230006075-2_p97_t1.csv,,,100,100.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,1,10,Dataset\tables\NASA_TM_20230006075-2_p97_t1.csv,,,200,200.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,1,11,Dataset\tables\NASA_TM_20230006075-2_p97_t1.csv,,,300,300.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,1,12,Dataset\tables\NASA_TM_20230006075-2_p97_t1.csv,,,400,400.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,1,13,Dataset\tables\NASA_TM_20230006075-2_p97_t1.csv,,,500,500.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,1,14,Dataset\tables\NASA_TM_20230006075-2_p97_t1.csv,,,600,600.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,1,15,Dataset\tables\NASA_TM_20230006075-2_p97_t1.csv,,,650,650.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,2,1,Dataset\tables\NASA_TM_20230006075-2_p97_t2.csv,,,"Temperature
(°C)",,g/cm3,,,,,"Temperature
(°C)",,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,2,2,Dataset\tables\NASA_TM_20230006075-2_p97_t2.csv,,,25,25.0,g/cm3,,,,,25,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,2,3,Dataset\tables\NASA_TM_20230006075-2_p97_t2.csv,,,100,100.0,g/cm3,,,,,100,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,2,4,Dataset\tables\NASA_TM_20230006075-2_p97_t2.csv,,,200,200.0,g/cm3,,,,,200,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,2,5,Dataset\tables\NASA_TM_20230006075-2_p97_t2.csv,,,300,300.0,g/cm3,,,,,300,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,2,6,Dataset\tables\NASA_TM_20230006075-2_p97_t2.csv,,,400,400.0,g/cm3,,,,,400,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,2,7,Dataset\tables\NASA_TM_20230006075-2_p97_t2.csv,,,500,500.0,g/cm3,,,,,500,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,2,8,Dataset\tables\NASA_TM_20230006075-2_p97_t2.csv,,,600,600.0,g/cm3,,,,,600,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,2,9,Dataset\tables\NASA_TM_20230006075-2_p97_t2.csv,,,700,700.0,g/cm3,,,,,700,700.0,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,2,10,Dataset\tables\NASA_TM_20230006075-2_p97_t2.csv,,,800,800.0,g/cm3,,,,,800,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,2,11,Dataset\tables\NASA_TM_20230006075-2_p97_t2.csv,,,900,900.0,g/cm3,,,,,900,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,2,12,Dataset\tables\NASA_TM_20230006075-2_p97_t2.csv,,,1000,1000.0,g/cm3,,,,,1000,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,55,1,Dataset\tables\NASA_TM_20230006075-2_p97_t55_camelot.csv,,,"Temperature 
(°C)",,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,55,2,Dataset\tables\NASA_TM_20230006075-2_p97_t55_camelot.csv,,,–180,180.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,55,3,Dataset\tables\NASA_TM_20230006075-2_p97_t55_camelot.csv,,,–150,150.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,55,4,Dataset\tables\NASA_TM_20230006075-2_p97_t55_camelot.csv,,,–100,100.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,55,5,Dataset\tables\NASA_TM_20230006075-2_p97_t55_camelot.csv,,,–50,50.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,55,6,Dataset\tables\NASA_TM_20230006075-2_p97_t55_camelot.csv,,,0,0.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,55,7,Dataset\tables\NASA_TM_20230006075-2_p97_t55_camelot.csv,,,23,23.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,55,8,Dataset\tables\NASA_TM_20230006075-2_p97_t55_camelot.csv,,,50,50.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,55,9,Dataset\tables\NASA_TM_20230006075-2_p97_t55_camelot.csv,,,100,100.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,55,10,Dataset\tables\NASA_TM_20230006075-2_p97_t55_camelot.csv,,,200,200.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,55,11,Dataset\tables\NASA_TM_20230006075-2_p97_t55_camelot.csv,,,300,300.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,55,12,Dataset\tables\NASA_TM_20230006075-2_p97_t55_camelot.csv,,,400,400.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,55,13,Dataset\tables\NASA_TM_20230006075-2_p97_t55_camelot.csv,,,500,500.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,55,14,Dataset\tables\NASA_TM_20230006075-2_p97_t55_camelot.csv,,,600,600.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,55,15,Dataset\tables\NASA_TM_20230006075-2_p97_t55_camelot.csv,,,650,650.0,g/cm3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,56,1,Dataset\tables\NASA_TM_20230006075-2_p97_t56_camelot.csv,,,"Temperature 
(°C)",,g/cm3,,,,,"Temperature 
(°C)",,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,56,2,Dataset\tables\NASA_TM_20230006075-2_p97_t56_camelot.csv,,,25,25.0,g/cm3,,,,,25,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,56,3,Dataset\tables\NASA_TM_20230006075-2_p97_t56_camelot.csv,,,100,100.0,g/cm3,,,,,100,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,56,4,Dataset\tables\NASA_TM_20230006075-2_p97_t56_camelot.csv,,,200,200.0,g/cm3,,,,,200,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,56,5,Dataset\tables\NASA_TM_20230006075-2_p97_t56_camelot.csv,,,300,300.0,g/cm3,,,,,300,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,56,6,Dataset\tables\NASA_TM_20230006075-2_p97_t56_camelot.csv,,,400,400.0,g/cm3,,,,,400,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,56,7,Dataset\tables\NASA_TM_20230006075-2_p97_t56_camelot.csv,,,500,500.0,g/cm3,,,,,500,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,56,8,Dataset\tables\NASA_TM_20230006075-2_p97_t56_camelot.csv,,,600,600.0,g/cm3,,,,,600,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,56,9,Dataset\tables\NASA_TM_20230006075-2_p97_t56_camelot.csv,,,700,700.0,g/cm3,,,,,700,700.0,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,56,10,Dataset\tables\NASA_TM_20230006075-2_p97_t56_camelot.csv,,,800,800.0,g/cm3,,,,,800,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,56,11,Dataset\tables\NASA_TM_20230006075-2_p97_t56_camelot.csv,,,900,900.0,g/cm3,,,,,900,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,97,56,12,Dataset\tables\NASA_TM_20230006075-2_p97_t56_camelot.csv,,,1000,1000.0,g/cm3,,,,,1000,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,98,57,1,Dataset\tables\NASA_TM_20230006075-2_p98_t57_camelot.csv,,,,,,,,,,DED NASA HR-1 (Initial),,,,,,,,,,,,,,,,,,,,,,,,,,,ded
NASA_TM_20230006075-2,99,58,1,Dataset\tables\NASA_TM_20230006075-2_p99_t58_camelot.csv,,,,,,,,,,DED NASA HR-1 (Initial),,,,,,,,,,,,,,,,,,,,,,,,,,,ded
NASA_TM_20230006075-2,100,59,1,Dataset\tables\NASA_TM_20230006075-2_p100_t59_camelot.csv,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASA_TM_20230006075-2,105,1,1,Dataset\tables\NASA_TM_20230006075-2_p105_t1.csv,LP-DED NASA HR–1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ded
Copper-based alloys for structural high-heat-flux applications  a review of development  properties  and performance of Cu-rich Cu Cr Nb alloys,2,1,1,Dataset\tables\Copper-based alloys for structural high-heat-flux applications  a review of development  properties  and performance of Cu-rich Cu Cr Nb alloys_p2_t1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,additive_manufacturing
20190033311,6,1,1,Dataset\tables\20190033311_p6_t1.csv,nan,,,,,,,,,,,(MPa),,UTS,,,MPa,,(%),,,,%,,,,,,,,,,,,,,
20190033311,6,1,2,Dataset\tables\20190033311_p6_t1.csv,GRCop-84,,,,,,,,,,,368,368.0,UTS,,,,368,27,27.0,,,,27,,,,,,,,,,,,,ded
20190033311,6,1,3,Dataset\tables\20190033311_p6_t1.csv,GRCop-84,,,,,,,,,,,390,390.0,UTS,,,,390,30,30.0,,,,30,,,,,,,,,,,,,lpbf
20190033311,6,1,4,Dataset\tables\20190033311_p6_t1.csv,GRCop-42,,,,,,,,,,,354,354.0,UTS,,,,354,30,30.0,,,,30,,,,,,,,,,,,,ded
20190033311,6,1,5,Dataset\tables\20190033311_p6_t1.csv,GRCop-42,,,,,,,,,,,359,359.0,UTS,,,,359,32.2,32.2,,,,32.2,,,,,,,,,,,,,lpbf
20190033311,6,1,6,Dataset\tables\20190033311_p6_t1.csv,GRCop-42,,,,,,,,,,,355,355.0,UTS,,,,355,33.6,33.6,,,,33.6,,,,,,,,,,,,,lpbf
20190033311,7,1,1,Dataset\tables\20190033311_p7_t1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,7,1,2,Dataset\tables\20190033311_p7_t1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,7,2,1,Dataset\tables\20190033311_p7_t2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,7,3,1,Dataset\tables\20190033311_p7_t3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,7,3,2,Dataset\tables\20190033311_p7_t3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,8,2,1,Dataset\tables\20190033311_p8_t2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,8,3,1,Dataset\tables\20190033311_p8_t3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lpbf
20190033311,12,2,1,Dataset\tables\20190033311_p12_t2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,12,2,2,Dataset\tables\20190033311_p12_t2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,12,2,3,Dataset\tables\20190033311_p12_t2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,12,2,4,Dataset\tables\20190033311_p12_t2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,12,2,5,Dataset\tables\20190033311_p12_t2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,12,2,6,Dataset\tables\20190033311_p12_t2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,12,2,7,Dataset\tables\20190033311_p12_t2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,12,2,8,Dataset\tables\20190033311_p12_t2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,12,2,9,Dataset\tables\20190033311_p12_t2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,12,2,10,Dataset\tables\20190033311_p12_t2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,12,2,11,Dataset\tables\20190033311_p12_t2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,12,2,12,Dataset\tables\20190033311_p12_t2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,12,2,13,Dataset\tables\20190033311_p12_t2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,12,2,14,Dataset\tables\20190033311_p12_t2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,12,2,15,Dataset\tables\20190033311_p12_t2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,12,2,16,Dataset\tables\20190033311_p12_t2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,12,2,17,Dataset\tables\20190033311_p12_t2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lpbf
20190033311,12,2,18,Dataset\tables\20190033311_p12_t2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,12,2,19,Dataset\tables\20190033311_p12_t2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,12,3,1,Dataset\tables\20190033311_p12_t3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,12,3,2,Dataset\tables\20190033311_p12_t3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lpbf
20190033311,12,3,3,Dataset\tables\20190033311_p12_t3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,13,1,1,Dataset\tables\20190033311_p13_t1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,13,1,2,Dataset\tables\20190033311_p13_t1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,13,2,1,Dataset\tables\20190033311_p13_t2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,13,2,2,Dataset\tables\20190033311_p13_t2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,13,2,3,Dataset\tables\20190033311_p13_t2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,13,2,4,Dataset\tables\20190033311_p13_t2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,13,2,5,Dataset\tables\20190033311_p13_t2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,13,2,6,Dataset\tables\20190033311_p13_t2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,13,2,7,Dataset\tables\20190033311_p13_t2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,14,1,1,Dataset\tables\20190033311_p14_t1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,14,1,2,Dataset\tables\20190033311_p14_t1.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,14,2,1,Dataset\tables\20190033311_p14_t2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,14,2,2,Dataset\tables\20190033311_p14_t2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,14,2,3,Dataset\tables\20190033311_p14_t2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,14,2,4,Dataset\tables\20190033311_p14_t2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,14,2,5,Dataset\tables\20190033311_p14_t2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,14,3,1,Dataset\tables\20190033311_p14_t3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,14,3,2,Dataset\tables\20190033311_p14_t3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,14,3,3,Dataset\tables\20190033311_p14_t3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,14,3,4,Dataset\tables\20190033311_p14_t3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,14,3,5,Dataset\tables\20190033311_p14_t3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,14,4,1,Dataset\tables\20190033311_p14_t4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,14,4,2,Dataset\tables\20190033311_p14_t4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,14,4,3,Dataset\tables\20190033311_p14_t4.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,14,5,1,Dataset\tables\20190033311_p14_t5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,14,5,2,Dataset\tables\20190033311_p14_t5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,14,5,3,Dataset\tables\20190033311_p14_t5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,14,6,1,Dataset\tables\20190033311_p14_t6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,additive_manufacturing
20190033311,14,6,2,Dataset\tables\20190033311_p14_t6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,14,6,3,Dataset\tables\20190033311_p14_t6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,14,7,1,Dataset\tables\20190033311_p14_t7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,14,7,2,Dataset\tables\20190033311_p14_t7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20190033311,14,7,3,Dataset\tables\20190033311_p14_t7.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
