paper_id,page_num,table_idx,n_rows,n_cols,csv_path,sample_header
ECSS-E-HB-32-20_Part5A,288,158,20,7,Dataset\tables\ECSS-E-HB-32-20_Part5A_p288_t158_camelot.csv,"Temp 
(C) | YS 
(MPa) | TS 
(MPa) | D 
(%) | Creep Strength (MPa) | <NA> | <NA>"
ECSS-E-HB-32-20_Part5A,291,1,17,7,Dataset\tables\ECSS-E-HB-32-20_Part5A_p291_t1.csv,"Temp
(C) | Property | None | None | None | None | None"
ECSS-E-HB-32-20_Part5A,291,159,17,7,Dataset\tables\ECSS-E-HB-32-20_Part5A_p291_t159_camelot.csv,"Temp 
(C) | Property | <NA> | <NA> | <NA> | <NA> | <NA>"
ECSS-E-HB-32-20_Part5A,299,1,10,4,Dataset\tables\ECSS-E-HB-32-20_Part5A_p299_t1.csv,Reinforcement | Matrix | Source [Ref.] | Comments
ECSS-E-HB-32-20_Part5A,299,160,10,4,Dataset\tables\ECSS-E-HB-32-20_Part5A_p299_t160_camelot.csv,Reinforcement | Matrix | Source [Ref.] | Comments
ECSS-E-HB-32-20_Part5A,300,1,9,4,Dataset\tables\ECSS-E-HB-32-20_Part5A_p300_t1.csv,Reinforcement | Matrix | Source [Ref.] | Comments
ECSS-E-HB-32-20_Part5A,300,161,9,4,Dataset\tables\ECSS-E-HB-32-20_Part5A_p300_t161_camelot.csv,Reinforcement | Matrix | Source [Ref.] | Comments
ECSS-E-HB-32-20_Part5A,301,1,3,2,Dataset\tables\ECSS-E-HB-32-20_Part5A_p301_t1.csv,Primary systems | None
ECSS-E-HB-32-20_Part5A,301,2,3,2,Dataset\tables\ECSS-E-HB-32-20_Part5A_p301_t2.csv,Secondary developments | None
ECSS-E-HB-32-20_Part5A,301,162,3,2,Dataset\tables\ECSS-E-HB-32-20_Part5A_p301_t162_camelot.csv,Primary systems | <NA>
ECSS-E-HB-32-20_Part5A,301,163,3,2,Dataset\tables\ECSS-E-HB-32-20_Part5A_p301_t163_camelot.csv,Secondary developments | <NA>
ECSS-E-HB-32-20_Part5A,302,1,11,4,Dataset\tables\ECSS-E-HB-32-20_Part5A_p302_t1.csv,"Fibre
[Source] | Matrix
[Process] | Fibre Vol.%
[Type] | Mechanical Properties
[Reference]"
ECSS-E-HB-32-20_Part5A,302,164,11,4,Dataset\tables\ECSS-E-HB-32-20_Part5A_p302_t164_camelot.csv,"Fibre 
[Source] | Matrix 
[Process] | Fibre Vol.% 
[Type] | Mechanical Properties 
[Reference]"
ECSS-E-HB-32-20_Part5A,305,1,15,6,Dataset\tables\ECSS-E-HB-32-20_Part5A_p305_t1.csv,Property | SiC Matrix processing method | None | None | None | None
ECSS-E-HB-32-20_Part5A,305,166,15,6,Dataset\tables\ECSS-E-HB-32-20_Part5A_p305_t166_camelot.csv,Property | SiC Matrix processing method | <NA> | <NA> | <NA> | <NA>
ECSS-E-HB-32-20_Part5A,307,1,8,2,Dataset\tables\ECSS-E-HB-32-20_Part5A_p307_t1.csv,"preparing a pre-ceramic slurry
F1 consisting of a solvent polymer and a
ceramic powder | inspection of incoming raw materials for
Q1
pre- ceramic slurry"
ECSS-E-HB-32-20_Part5A,307,167,8,2,Dataset\tables\ECSS-E-HB-32-20_Part5A_p307_t167_camelot.csv,"preparing a pre-ceramic slurry 
F1 
consisting of a solvent polymer and a 
ceramic powder | inspection of incoming raw materials for 
Q1 
pre- ceramic slurry"
ECSS-E-HB-32-20_Part5A,308,1,8,2,Dataset\tables\ECSS-E-HB-32-20_Part5A_p308_t1.csv,"pyrolysis of the re-infiltrated structure,
F9 typically 4-6 times, according to density
requirements | inspection of re-infiltrated CMC parts
Q9 after last pyrolysis, test of witness
coupons"
ECSS-E-HB-32-20_Part5A,308,168,8,2,Dataset\tables\ECSS-E-HB-32-20_Part5A_p308_t168_camelot.csv,"pyrolysis of the re-infiltrated structure, 
F9 
typically 4-6 times, according to density 
requirements | inspection of re-infiltrated CMC parts 
Q9 
after last pyrolysis, test of witness 
coupons"
ECSS-E-HB-32-20_Part5A,309,1,6,2,Dataset\tables\ECSS-E-HB-32-20_Part5A_p309_t1.csv,"E = E = 47 GPa
11 22 | X = Y = 157 MPa
T T"
ECSS-E-HB-32-20_Part5A,309,2,5,6,Dataset\tables\ECSS-E-HB-32-20_Part5A_p309_t2.csv,Temperature‐dependent CTE of DASA‐C/SiC: | None | None | None | None | None
ECSS-E-HB-32-20_Part5A,309,3,1,15,Dataset\tables\ECSS-E-HB-32-20_Part5A_p309_t3.csv,None | None | None | None | None | None | None | None | <NA> | <NA> | spec | ific he | at cap | acity | <NA>
ECSS-E-HB-32-20_Part5A,309,169,6,2,Dataset\tables\ECSS-E-HB-32-20_Part5A_p309_t169_camelot.csv,E11 = E22 = 47 GPa | XT = YT = 157 MPa
ECSS-E-HB-32-20_Part5A,309,170,5,1,Dataset\tables\ECSS-E-HB-32-20_Part5A_p309_t170_camelot.csv,Temperature‐dependent CTE of DASA‐C/SiC:
ECSS-E-HB-32-20_Part5A,309,171,1,16,Dataset\tables\ECSS-E-HB-32-20_Part5A_p309_t171_camelot.csv,<NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | specific heat capacity | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA>
ECSS-E-HB-32-20_Part5A,310,1,1,16,Dataset\tables\ECSS-E-HB-32-20_Part5A_p310_t1.csv,"<NA> | <NA> | <NA> | <NA> | <NA> | <NA> | th
th | ermal c
ermal c | onduc
onduc | tivity in
tivity pe | -plane [
rpendi | W/(m K
cular to | )]
fiber [ | W/(m K | )] | <NA>"
ECSS-E-HB-32-20_Part5A,310,172,2,14,Dataset\tables\ECSS-E-HB-32-20_Part5A_p310_t172_camelot.csv,<NA> | <NA> | <NA> | <NA> | <NA> | thermal conductivity in-plane [W/(m K)] | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA>
ECSS-E-HB-32-20_Part5A,311,1,1,6,Dataset\tables\ECSS-E-HB-32-20_Part5A_p311_t1.csv,<NA> | <NA> | <NA> | emi | ttance [-] | <NA>
ECSS-E-HB-32-20_Part5A,311,2,1,2,Dataset\tables\ECSS-E-HB-32-20_Part5A_p311_t2.csv,emi | ttance [-]
ECSS-E-HB-32-20_Part5A,311,173,1,6,Dataset\tables\ECSS-E-HB-32-20_Part5A_p311_t173_camelot.csv,<NA> | emittance [-] | <NA> | <NA> | <NA> | <NA>
ECSS-E-HB-32-20_Part5A,312,1,4,1,Dataset\tables\ECSS-E-HB-32-20_Part5A_p312_t1.csv,2 CVD Erosion Protection Layers
ECSS-E-HB-32-20_Part5A,312,174,4,1,Dataset\tables\ECSS-E-HB-32-20_Part5A_p312_t174_camelot.csv,2 CVD Erosion Protection Layers
ECSS-E-HB-32-20_Part5A,313,1,4,3,Dataset\tables\ECSS-E-HB-32-20_Part5A_p313_t1.csv,"OPS
Reference | Architecture | Total
layers"
ECSS-E-HB-32-20_Part5A,313,175,4,3,Dataset\tables\ECSS-E-HB-32-20_Part5A_p313_t175_camelot.csv,"OPS 
Reference | Architecture | Total 
layers"
ECSS-E-HB-32-20_Part5A,314,1,5,9,Dataset\tables\ECSS-E-HB-32-20_Part5A_p314_t1.csv,"Material grade | E = E
x y
(MPa) | G
xy
(MPa) | xy | ρ
(g/cm3) | 
(1/K) | S = S
x,t y,t | S = S
x,c y,c | S
xy"
ECSS-E-HB-32-20_Part5A,314,176,5,9,Dataset\tables\ECSS-E-HB-32-20_Part5A_p314_t176_camelot.csv,"Material grade | Ex = Ey 
(MPa) | Gxy 
(MPa) | xy | ρ 
(g/cm3) |  
(1/K) | Sx,t = Sy,t | Sx,c= Sy,c | Sxy"
ECSS-E-HB-32-20_Part5A,315,4,1,12,Dataset\tables\ECSS-E-HB-32-20_Part5A_p315_t4.csv,<NA> | I 498-1 | <NA> | I 498-2 | <NA> | I-498-3 | <NA> | ph609 | <NA> | Ph 597 | <NA> | Ph 596
ECSS-E-HB-32-20_Part5A,315,177,1,3,Dataset\tables\ECSS-E-HB-32-20_Part5A_p315_t177_camelot.csv,0 | <NA> | <NA>
ECSS-E-HB-32-20_Part5A,315,178,1,15,Dataset\tables\ECSS-E-HB-32-20_Part5A_p315_t178_camelot.csv,0 | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA>
ECSS-E-HB-32-20_Part5A,315,180,1,13,Dataset\tables\ECSS-E-HB-32-20_Part5A_p315_t180_camelot.csv,0 | I  498-1 | <NA> | I 498-2 | <NA> | I-498-3 | <NA> | ph609 | <NA> | Ph 597 | <NA> | Ph 596 | <NA>
ECSS-E-HB-32-20_Part5A,320,1,7,7,Dataset\tables\ECSS-E-HB-32-20_Part5A_p320_t1.csv,Property | Temperature (°C) | None | None | None | None | None
ECSS-E-HB-32-20_Part5A,320,181,7,7,Dataset\tables\ECSS-E-HB-32-20_Part5A_p320_t181_camelot.csv,Property | Temperature (°C) | <NA> | <NA> | <NA> | <NA> | <NA>
ECSS-E-HB-32-20_Part5A,321,1,11,6,Dataset\tables\ECSS-E-HB-32-20_Part5A_p321_t1.csv,"Whisker
type | Trade name
[Source] | Properties | None | None | None"
ECSS-E-HB-32-20_Part5A,321,182,11,6,Dataset\tables\ECSS-E-HB-32-20_Part5A_p321_t182_camelot.csv,"Whisker 
type | Trade name 
[Source] | Properties | <NA> | <NA> | <NA>"
ECSS-E-HB-32-20_Part5A,323,1,14,4,Dataset\tables\ECSS-E-HB-32-20_Part5A_p323_t1.csv,"Whisker
Reinforcement | Matrix | Source
[Reference] | Comments"
ECSS-E-HB-32-20_Part5A,323,183,14,4,Dataset\tables\ECSS-E-HB-32-20_Part5A_p323_t183_camelot.csv,"Whisker 
Reinforcement | Matrix | Source 
[Reference] | Comments"
ECSS-E-HB-32-20_Part5A,338,1,15,4,Dataset\tables\ECSS-E-HB-32-20_Part5A_p338_t1.csv,"Matrix
Type | Major
Constituents | Minor
Constituents | Max. Use
Temp †
(°C)"
ECSS-E-HB-32-20_Part5A,338,184,15,4,Dataset\tables\ECSS-E-HB-32-20_Part5A_p338_t184_camelot.csv,"Max. Use 
Matrix 
Major 
Minor 
Temp †  
Type 
Constituents 
Constituents 
(°C) | <NA> | <NA> | <NA>"
ECSS-E-HB-32-20_Part5A,341,1,20,6,Dataset\tables\ECSS-E-HB-32-20_Part5A_p341_t1.csv,Carbon Fibre | Fibre (Vol%) | Properties | None | None | None
ECSS-E-HB-32-20_Part5A,341,185,20,6,Dataset\tables\ECSS-E-HB-32-20_Part5A_p341_t185_camelot.csv,Carbon Fibre | Fibre (Vol%) | Properties | <NA> | <NA> | <NA>
ECSS-E-HB-32-20_Part5A,342,1,41,6,Dataset\tables\ECSS-E-HB-32-20_Part5A_p342_t1.csv,Unidirectional Tensile Data | None | None | None | None | None
ECSS-E-HB-32-20_Part5A,342,186,41,6,Dataset\tables\ECSS-E-HB-32-20_Part5A_p342_t186_camelot.csv,Unidirectional Tensile Data | <NA> | <NA> | <NA> | <NA> | <NA>
ECSS-E-HB-32-20_Part5A,343,1,11,7,Dataset\tables\ECSS-E-HB-32-20_Part5A_p343_t1.csv,"Hole Dia.
(mm) | d/b | Fibre
Vol.% | Actual
UTS
(MPa) | Normalised
Actual UTS †
(MPa) | PL
(MPa) | Ultimate
Extensometer
Strain (%)"
ECSS-E-HB-32-20_Part5A,343,187,11,7,Dataset\tables\ECSS-E-HB-32-20_Part5A_p343_t187_camelot.csv,"Hole Dia. 
(mm) | d/b | Fibre 
Vol.% | Actual 
UTS 
(MPa) | Normalised 
Actual UTS † 
(MPa) | PL 
(MPa) | Ultimate 
Extensometer 
Strain (%)"
ECSS-E-HB-32-20_Part5A,345,1,13,6,Dataset\tables\ECSS-E-HB-32-20_Part5A_p345_t1.csv,Property | Matrix | None | None | None | None
ECSS-E-HB-32-20_Part5A,345,188,13,6,Dataset\tables\ECSS-E-HB-32-20_Part5A_p345_t188_camelot.csv,Property | Matrix | <NA> | <NA> | <NA> | <NA>
ECSS-E-HB-32-20_Part5A,365,1,2,2,Dataset\tables\ECSS-E-HB-32-20_Part5A_p365_t1.csv,y | None
ECSS-E-HB-32-20_Part5A,365,194,2,3,Dataset\tables\ECSS-E-HB-32-20_Part5A_p365_t194_camelot.csv,<NA> | 3-D polar preform | <NA>
ECSS-E-HB-32-20_Part5A,367,1,7,4,Dataset\tables\ECSS-E-HB-32-20_Part5A_p367_t1.csv,Properties at RT | C‐C Composite Type | None | None
ECSS-E-HB-32-20_Part5A,367,196,7,4,Dataset\tables\ECSS-E-HB-32-20_Part5A_p367_t196_camelot.csv,Properties at RT | C‐C Composite Type | <NA> | <NA>
ECSS-E-HB-32-20_Part5A,369,198,1,3,Dataset\tables\ECSS-E-HB-32-20_Part5A_p369_t198_camelot.csv,"<NA> | Tensile behaviour at 45 which 
corresponds to a rotation around 
z-direction. | <NA>"
ECSS-E-HB-32-20_Part5A,369,199,1,3,Dataset\tables\ECSS-E-HB-32-20_Part5A_p369_t199_camelot.csv,"<NA> | <NA> | Directions: x, y and z"
ECSS-E-HB-32-20_Part5A,372,1,4,3,Dataset\tables\ECSS-E-HB-32-20_Part5A_p372_t1.csv,"Requirement | Spaceplane TPS
Nose cone | Gas turbine engine
Exhaust petals"
ECSS-E-HB-32-20_Part5A,372,200,4,3,Dataset\tables\ECSS-E-HB-32-20_Part5A_p372_t200_camelot.csv,"Requirement | Spaceplane TPS 
Nose cone | Gas turbine engine 
Exhaust petals"
ECSS-E-HB-32-20_Part5A,375,1,6,2,Dataset\tables\ECSS-E-HB-32-20_Part5A_p375_t1.csv,Property | Typical value
ECSS-E-HB-32-20_Part5A,375,201,6,2,Dataset\tables\ECSS-E-HB-32-20_Part5A_p375_t201_camelot.csv,Property | Typical value
ECSS-E-HB-32-20_Part5A,387,1,9,4,Dataset\tables\ECSS-E-HB-32-20_Part5A_p387_t1.csv,"Material
grouping | Developing
technology | End user | Material/product
supplier"
ECSS-E-HB-32-20_Part5A,387,204,9,4,Dataset\tables\ECSS-E-HB-32-20_Part5A_p387_t204_camelot.csv,"Material 
grouping | Developing 
technology | End user | Material/product 
supplier"
ECSS-E-HB-32-20_Part5A,389,1,8,2,Dataset\tables\ECSS-E-HB-32-20_Part5A_p389_t1.csv,Precursor material | € per kg
ECSS-E-HB-32-20_Part5A,389,205,8,2,Dataset\tables\ECSS-E-HB-32-20_Part5A_p389_t205_camelot.csv,"Precursor material 
€ per kg | <NA>"
ECSS-E-HB-32-20_Part5A,390,1,16,4,Dataset\tables\ECSS-E-HB-32-20_Part5A_p390_t1.csv,"Materials | Relative cost
of finished
product † | Complexity
scale ‡ | Comments"
ECSS-E-HB-32-20_Part5A,390,206,16,4,Dataset\tables\ECSS-E-HB-32-20_Part5A_p390_t206_camelot.csv,"Materials | Relative cost 
of finished 
product † | Complexity 
scale ‡ | Comments"
ECSS-E-HB-32-20_Part5A,405,1,20,4,Dataset\tables\ECSS-E-HB-32-20_Part5A_p405_t1.csv,Parameter | Material Group | None | None
ECSS-E-HB-32-20_Part5A,405,207,20,4,Dataset\tables\ECSS-E-HB-32-20_Part5A_p405_t207_camelot.csv,Parameter | Material Group | <NA> | <NA>
ECSS-E-HB-32-20_Part5A,411,1,23,8,Dataset\tables\ECSS-E-HB-32-20_Part5A_p411_t1.csv,Material | Properties | None | None | None | None | None | Comments
ECSS-E-HB-32-20_Part5A,411,208,23,8,Dataset\tables\ECSS-E-HB-32-20_Part5A_p411_t208_camelot.csv,Material | Properties | <NA> | <NA> | <NA> | <NA> | <NA> | Comments
ECSS-E-HB-32-20_Part5A,412,1,9,8,Dataset\tables\ECSS-E-HB-32-20_Part5A_p412_t1.csv,Base material or interlayer (Pure) | None | None | None | None | None | None | None
ECSS-E-HB-32-20_Part5A,412,209,9,8,Dataset\tables\ECSS-E-HB-32-20_Part5A_p412_t209_camelot.csv,Base material or interlayer (Pure) | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA>
ECSS-E-HB-32-20_Part5A,420,1,3,2,Dataset\tables\ECSS-E-HB-32-20_Part5A_p420_t1.csv,Metallic | Ceramic
ECSS-E-HB-32-20_Part5A,420,210,3,2,Dataset\tables\ECSS-E-HB-32-20_Part5A_p420_t210_camelot.csv,Metallic | Ceramic
ECSS-E-HB-32-20_Part5A,423,1,11,3,Dataset\tables\ECSS-E-HB-32-20_Part5A_p423_t1.csv,"Jointing/
consolidation
technique | Advantages | Disadvantages"
ECSS-E-HB-32-20_Part5A,423,211,11,3,Dataset\tables\ECSS-E-HB-32-20_Part5A_p423_t211_camelot.csv,"Jointing/ 
consolidation 
technique | Advantages | Disadvantages"
ECSS-E-HB-32-20_Part5A,425,1,10,6,Dataset\tables\ECSS-E-HB-32-20_Part5A_p425_t1.csv,"Material A | Material B | Interlayer
material | Consolidation
technique | Process
conditions | Comments
[Reference]"
ECSS-E-HB-32-20_Part5A,425,212,10,6,Dataset\tables\ECSS-E-HB-32-20_Part5A_p425_t212_camelot.csv,"Material A | Material B | Interlayer 
material | Consolidation 
technique | Process 
conditions | Comments 
[Reference]"
ECSS-E-HB-32-20_Part5A,426,1,9,6,Dataset\tables\ECSS-E-HB-32-20_Part5A_p426_t1.csv,"Material A | Material B | Interlayer
material | Consolidation
technique | Process
conditions | Comments
[Reference]"
ECSS-E-HB-32-20_Part5A,426,213,9,6,Dataset\tables\ECSS-E-HB-32-20_Part5A_p426_t213_camelot.csv,"Material A | Material B | Interlayer 
material | Consolidation 
technique | Process 
conditions | Comments 
[Reference]"
ECSS-E-HB-32-20_Part5A,427,1,19,5,Dataset\tables\ECSS-E-HB-32-20_Part5A_p427_t1.csv,"Material
A | Material
B | Interlayer(s) | Technique | Bond strength, at RT.
[Reference]"
ECSS-E-HB-32-20_Part5A,427,214,19,5,Dataset\tables\ECSS-E-HB-32-20_Part5A_p427_t214_camelot.csv,"Material 
A | Material 
B | Interlayer(s) | Technique | Bond strength, at RT. 
[Reference]"
NASA_TM_20230006075-2,22,1,19,4,Dataset\tables\NASA_TM_20230006075-2_p22_t1.csv,Element | Nominal | Minimum | Maximum
NASA_TM_20230006075-2,22,2,19,4,Dataset\tables\NASA_TM_20230006075-2_p22_t2_camelot.csv,"Element 
Nominal 
Minimum 
Maximum | <NA> | <NA> | <NA>"
NASA_TM_20230006075-2,27,1,2,4,Dataset\tables\NASA_TM_20230006075-2_p27_t1.csv,<NA> | None | 0.0015 | A
NASA_TM_20230006075-2,27,2,1,4,Dataset\tables\NASA_TM_20230006075-2_p27_t2.csv,<NA> | <NA> | 0.0010 | A
NASA_TM_20230006075-2,27,3,1,4,Dataset\tables\NASA_TM_20230006075-2_p27_t3.csv,<NA> | <NA> | 0.0010 | A
NASA_TM_20230006075-2,27,4,2,4,Dataset\tables\NASA_TM_20230006075-2_p27_t4.csv,<NA> | None | 0.0015 | A
NASA_TM_20230006075-2,27,5,2,4,Dataset\tables\NASA_TM_20230006075-2_p27_t5.csv,<NA> | None | 0.0015 | A
NASA_TM_20230006075-2,28,1,3,10,Dataset\tables\NASA_TM_20230006075-2_p28_t1.csv,Alloy Powder | Fe | Ni | Cr | Mo | V | W | Co | Ti | Al
NASA_TM_20230006075-2,28,4,3,10,Dataset\tables\NASA_TM_20230006075-2_p28_t4_camelot.csv,Alloy Powder | Fe | Ni | Cr | Mo | V | W | Co | Ti | Al
NASA_TM_20230006075-2,29,5,3,7,Dataset\tables\NASA_TM_20230006075-2_p29_t5_camelot.csv,<NA> | Liquidus | <NA> | <NA> | <NA> | <NA> | <NA>
NASA_TM_20230006075-2,30,6,4,7,Dataset\tables\NASA_TM_20230006075-2_p30_t6_camelot.csv,"<NA> | Solidification Temperature Range (STR) 
(2521 °F – 2370 °F = 151 °F) 
Heating 
Heating 
Liquidus (2521 °F) 
Cooling | <NA> | <NA> | <NA> | <NA> | <NA>"
NASA_TM_20230006075-2,31,7,5,7,Dataset\tables\NASA_TM_20230006075-2_p31_t7_camelot.csv,<NA> | Solidification Temperature Range (STR) | <NA> | <NA> | <NA> | <NA> | <NA>
NASA_TM_20230006075-2,32,1,4,5,Dataset\tables\NASA_TM_20230006075-2_p32_t1.csv,"Alloy | Heating/Cooling
Rate | On Heating-
Liqsuidus | Eutectic
Solidification | STR °F = (Solidification
Temperature Range)"
NASA_TM_20230006075-2,32,8,4,1,Dataset\tables\NASA_TM_20230006075-2_p32_t8_camelot.csv,"Heating/Cooling 
On Heating- 
Eutectic 
STR °F = (Solidification 
Alloy 
Rate 
Liqsuidus 
Solidification 
Temperature Range)"
NASA_TM_20230006075-2,32,9,2,5,Dataset\tables\NASA_TM_20230006075-2_p32_t9_camelot.csv,"<NA> | Larger Peak 
Higher Mass% 
(2370 °F) 
Eutectic - Terminal 
Liquid Solidification | <NA> | <NA> | <NA>"
NASA_TM_20230006075-2,32,10,2,5,Dataset\tables\NASA_TM_20230006075-2_p32_t10_camelot.csv,"<NA> | Smaller Peak 
Lower Mass% 
(2358 °F) 
Eutectic - Terminal 
Liquid Solidification | <NA> | <NA> | <NA>"
NASA_TM_20230006075-2,42,1,9,9,Dataset\tables\NASA_TM_20230006075-2_p42_t1.csv,Element | None | Md (eV) | Element | None | Md (eV) | Element | None | Md (eV)
NASA_TM_20230006075-2,42,11,9,9,Dataset\tables\NASA_TM_20230006075-2_p42_t11_camelot.csv,Element | <NA> | Md (eV) | Element | <NA> | Md (eV) | Element | <NA> | Md (eV)
NASA_TM_20230006075-2,44,1,6,12,Dataset\tables\NASA_TM_20230006075-2_p44_t1.csv,Alloy | Fe | Ni | Cr | Mo | V | W | Co | Ti | Al | Mn | Md
NASA_TM_20230006075-2,44,2,4,11,Dataset\tables\NASA_TM_20230006075-2_p44_t2.csv,"0.928
0.922 | None | None | None | None | None | None | None | None | None | None"
NASA_TM_20230006075-2,44,12,6,12,Dataset\tables\NASA_TM_20230006075-2_p44_t12_camelot.csv,Alloy | Fe | Ni | Cr | Mo | V | W | Co | Ti | Al | Mn | Md
NASA_TM_20230006075-2,44,13,4,6,Dataset\tables\NASA_TM_20230006075-2_p44_t13_camelot.csv,"<NA> | 0.928 
0.922 | <NA> | <NA> | <NA> | <NA>"
NASA_TM_20230006075-2,45,1,4,10,Dataset\tables\NASA_TM_20230006075-2_p45_t1.csv,"<NA> | Stress Relief (°F/h) | None | None | Homogenization
(°F/h) | None | None | Solution Anneal
(°F/h) | None | None"
NASA_TM_20230006075-2,45,14,4,10,Dataset\tables\NASA_TM_20230006075-2_p45_t14_camelot.csv,"<NA> | Stress Relief (°F/h) | <NA> | <NA> | Homogenization 
(°F/h) | <NA> | <NA> | Solution Anneal 
(°F/h) | <NA> | <NA>"
NASA_TM_20230006075-2,48,15,1,7,Dataset\tables\NASA_TM_20230006075-2_p48_t15_camelot.csv,"<NA> | Distance Between Highest and Lowest Ti Concentration 
L = 40 µm 
L = 50 µm 
L = 25 µm 
L = 30 µm 
L = 15 µm 
L = 20 µm | <NA> | <NA> | <NA> | <NA> | <NA>"
NASA_TM_20230006075-2,49,16,1,2,Dataset\tables\NASA_TM_20230006075-2_p49_t16_camelot.csv,<NA> | Ti Wt%
NASA_TM_20230006075-2,49,17,1,30,Dataset\tables\NASA_TM_20230006075-2_p49_t17_camelot.csv,<NA> | Ti Wt% | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <N
NASA_TM_20230006075-2,51,18,1,7,Dataset\tables\NASA_TM_20230006075-2_p51_t18_camelot.csv,<NA> | <NA> | <NA> | <NA> | <NA> | <NA> | Ti Wt%
NASA_TM_20230006075-2,51,19,1,7,Dataset\tables\NASA_TM_20230006075-2_p51_t19_camelot.csv,<NA> | <NA> | <NA> | <NA> | <NA> | <NA> | Ti Wt%
NASA_TM_20230006075-2,51,20,1,3,Dataset\tables\NASA_TM_20230006075-2_p51_t20_camelot.csv,<NA> | <NA> | Ti Wt%
NASA_TM_20230006075-2,55,1,17,7,Dataset\tables\NASA_TM_20230006075-2_p55_t1.csv,"Laser Power &
Sample
Configuration | Aging Treatment | Aging
Treatment | Yield Stress
(ksi) | Tensile Stress
(ksi) | Fracture
Elongation
(%) | Strain
Hardening
Exponent
(n)"
NASA_TM_20230006075-2,55,21,17,7,Dataset\tables\NASA_TM_20230006075-2_p55_t21_camelot.csv,"Laser Power & 
Sample 
Configuration | Aging Treatment | Aging 
Treatment | Yield Stress 
(ksi) | Tensile Stress 
(ksi) | Fracture 
Elongation 
(%) | Strain 
Hardening 
Exponent 
(n)"
NASA_TM_20230006075-2,56,22,3,11,Dataset\tables\NASA_TM_20230006075-2_p56_t22_camelot.csv,"<NA> | 1325 °F/16 h, Lowest 
Ductility & n | <NA> | Necking | <NA> | <NA> | <NA> | <NA> | <NA> | <NA> | <NA>"
NASA_TM_20230006075-2,59,1,19,8,Dataset\tables\NASA_TM_20230006075-2_p59_t1.csv,"Laser Power &
Sample
Configuration | Aging
Treatment | Tensile Test
Temperature
(°F) | Yield Stress
(ksi) | Tensile
Stress
(ksi) | Fracture
Elongation
(%) | UTS/YS
Ratio | Strain
Hardening
Exponent
(n"
NASA_TM_20230006075-2,59,24,19,8,Dataset\tables\NASA_TM_20230006075-2_p59_t24_camelot.csv,"Laser Power & 
Sample 
Configuration | Aging 
Treatment | Tensile Test 
Temperature 
(°F) | Yield Stress 
(ksi) | Tensile 
Stress 
(ksi) | Fracture 
Elongation 
(%) | UTS/YS 
Ratio | Strain 
Hardening"
NASA_TM_20230006075-2,61,25,1,5,Dataset\tables\NASA_TM_20230006075-2_p61_t25_camelot.csv,"<NA> | <NA> | <NA> | <NA> | LN2 2-step (45) 
LN2 1-step (7)"
NASA_TM_20230006075-2,61,26,1,6,Dataset\tables\NASA_TM_20230006075-2_p61_t26_camelot.csv,"<NA> | <NA> | <NA> | <NA> | <NA> | RT 1-step (77) 
RT 2-step (48)"
NASA_TM_20230006075-2,61,27,1,3,Dataset\tables\NASA_TM_20230006075-2_p61_t27_camelot.csv,<NA> | <NA> | 1200 F 2-step (53)
NASA_TM_20230006075-2,61,28,1,5,Dataset\tables\NASA_TM_20230006075-2_p61_t28_camelot.csv,"<NA> | <NA> | 1200 F 1-step (20) 
1200 F 2-step (53) | <NA> | <NA>"
NASA_TM_20230006075-2,62,29,4,3,Dataset\tables\NASA_TM_20230006075-2_p62_t29_camelot.csv,"Test T (°F) | 2-step Aging – 1275 °F/16h + 1150 °F/16h 
Lower Magnification Images 
Higher Resolution Images | <NA>"
NASA_TM_20230006075-2,64,30,2,6,Dataset\tables\NASA_TM_20230006075-2_p64_t30_camelot.csv,"<NA> | <NA> | <NA> | Wrought NASA HR1-UTS 
Wrought NASA HR1-YS 
DED NASA HR1-UTS-1 step 
DED NASA HR1-YS-1 step 
DED NASA HR1-UTS-2 step 
DED NASA HR1-YS-2 step | <NA> | <NA>"
NASA_TM_20230006075-2,64,31,3,5,Dataset\tables\NASA_TM_20230006075-2_p64_t31_camelot.csv,"<NA> | <NA> | Wrought NASA HR1-%EL 
DED NASA HR1-%EL-1 step | <NA> | <NA>"
NASA_TM_20230006075-2,65,1,13,8,Dataset\tables\NASA_TM_20230006075-2_p65_t1.csv,"Material | Environment | Strain
Range | Aging
Treatment | Specimen
ID | Inelastic Strain
Range at N
h
(%) | Cycles to Crack
Initiation
(N)
i | Cycles to
Failure
(N )
f"
